Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Interest
S00231,20,Male,3.82,1573,459,2.56,Business,1,3,2,6,6,1,43700,1,1,Senior,2,Yes,Criminal Law
S00232,19,Female,2.04,1503,733,2.99,Business,4,4,4,1,1,4,62400,8,5,Mid,4,No,Entrepreneurship
S00233,22,Male,3.11,1073,634,2.87,Medicine,4,3,5,7,2,5,25000,5,4,Entry,6,No,Biomedical Engineering
S00234,29,Male,3.57,1104,361,2.54,Engineering,0,8,1,4,3,0,42000,2,2,Mid,1,Yes,AI
S00235,27,Male,3.08,1314,69,3.4,Business,4,6,4,7,7,1,53900,10,2,Mid,6,No,Fashion Design
S00236,23,Male,2.65,1407,583,2.25,Medicine,1,5,1,4,10,0,36000,1,5,Entry,5,Yes,Medicine
S00237,24,Male,2.27,1052,662,2.11,Arts,3,5,2,4,6,2,25200,8,1,Entry,2,No,Criminal Law
S00238,21,Male,3.78,1002,699,3.54,Business,1,9,5,4,5,0,60600,8,3,Mid,6,No,Music
S00239,24,Female,2.94,964,431,3.33,Law,3,6,1,10,9,0,58500,6,5,Mid,5,No,Criminal Law
S00240,28,Male,3.76,1016,885,3.0,Business,4,4,0,10,10,0,25000,5,3,Entry,1,No,Music
S00241,25,Male,3.17,1564,758,2.94,Arts,1,9,4,8,7,3,43600,5,2,Senior,6,No,Entrepreneurship
S00242,28,Female,3.35,1055,708,2.99,Arts,0,2,0,2,9,5,40800,6,2,Mid,7,No,Fashion Design
S00243,18,Male,3.61,1575,32,2.87,Business,4,2,0,8,3,3,77200,5,4,Mid,9,No,Medicine
S00244,23,Male,3.32,981,979,2.79,Arts,0,6,2,10,8,5,25000,2,2,Mid,2,No,Marketing
S00245,25,Female,2.8,1417,621,3.0,Medicine,3,9,2,1,9,2,43300,7,1,Entry,6,Yes,AI
S00246,22,Male,3.03,966,865,3.06,Business,2,0,0,7,2,4,61400,4,2,Senior,6,No,Cybersecurity
S00247,21,Male,3.61,1137,513,3.38,Business,2,3,1,7,4,3,48200,7,4,Entry,1,No,Corporate Law
S00248,19,Female,2.75,1483,182,3.42,Computer Science,3,9,2,6,2,4,66100,1,5,Entry,8,No,Psychology
S00249,23,Male,2.78,1506,686,2.76,Law,2,7,4,4,7,3,25000,6,4,Senior,5,No,Finance
S00250,23,Female,2.19,1225,681,2.83,Business,4,3,0,5,4,1,30700,2,5,Entry,2,No,Data Science
S00251,28,Female,3.83,1489,248,2.75,Mathematics,4,0,4,1,6,1,45300,3,4,Senior,5,Yes,Software Development
S00252,18,Male,2.18,966,620,3.07,Computer Science,1,4,5,2,8,0,57300,3,2,Entry,4,No,Psychology
S00253,26,Female,3.3,1075,882,2.91,Arts,4,0,4,10,6,4,50100,10,3,Mid,7,No,Cybersecurity
S00254,29,Female,2.83,1583,297,3.78,Law,2,8,4,7,4,0,59200,1,1,Entry,10,Yes,Cybersecurity
S00255,28,Male,2.81,1377,776,3.39,Law,0,7,0,2,6,5,44900,5,3,Mid,8,No,HR
S00256,23,Female,3.36,1154,928,3.8,Arts,1,6,3,8,1,0,30400,8,1,Entry,1,No,AI
S00257,20,Male,2.13,962,30,3.42,Medicine,0,4,5,7,6,3,58300,8,2,Senior,1,No,Criminal Law
S00258,21,Female,3.19,1302,302,3.94,Computer Science,2,3,2,10,10,3,27000,10,4,Entry,8,No,Psychology
S00259,29,Male,3.54,1091,476,3.27,Business,0,6,4,8,8,0,35500,7,4,Entry,4,No,Psychology
S00260,28,Male,3.66,1228,873,3.93,Computer Science,2,2,0,4,4,5,29500,7,5,Entry,8,No,Cybersecurity
S00261,21,Male,2.34,970,948,2.32,Arts,4,7,3,1,9,3,52700,8,3,Executive,7,No,Finance
S00262,20,Female,3.79,962,352,2.1,Arts,1,4,0,7,6,5,48800,8,1,Senior,9,No,AI
S00263,27,Male,3.31,1196,985,3.16,Mathematics,3,4,2,1,6,1,32900,5,4,Entry,7,No,AI
S00264,20,Male,3.76,1144,482,3.97,Medicine,2,0,0,7,4,1,38100,7,2,Senior,4,No,Data Science
S00265,20,Male,2.97,1418,317,2.84,Law,4,9,1,9,8,4,44700,2,4,Senior,5,Yes,Biology
S00266,21,Female,3.08,1292,737,2.42,Law,0,7,5,5,5,1,59500,4,5,Mid,7,Yes,Criminal Law
S00267,24,Female,3.84,1500,397,3.04,Arts,4,6,1,2,1,5,50400,6,4,Entry,2,No,Software Development
S00268,21,Female,3.8,1076,89,3.3,Computer Science,0,0,4,1,7,0,54300,10,2,Entry,3,No,Entrepreneurship
S00269,26,Female,2.9,1103,234,2.63,Law,0,3,0,8,8,2,56500,3,4,Entry,3,No,Psychology
S00270,18,Female,2.55,1545,168,3.43,Mathematics,0,3,0,4,6,3,49700,2,1,Entry,9,No,AI
S00271,25,Male,2.79,1493,743,3.95,Mathematics,0,8,4,8,7,0,53200,1,1,Senior,2,No,Cybersecurity
S00272,24,Female,2.78,1432,126,3.79,Business,1,9,4,2,7,3,47900,4,4,Entry,4,No,Software Development
S00273,19,Female,2.57,1027,573,2.58,Business,0,1,5,3,4,4,72100,2,2,Senior,8,No,Human Rights
S00274,25,Other,2.54,1094,120,2.65,Computer Science,1,3,3,3,4,0,57900,3,2,Senior,1,Yes,AI
S00275,18,Female,3.72,1093,428,2.74,Medicine,3,9,0,4,1,0,77500,10,4,Senior,9,No,Entrepreneurship
S00276,28,Male,2.14,1083,190,2.79,Business,1,2,2,9,2,0,69000,6,2,Mid,6,No,Data Science
S00277,29,Male,3.36,1146,633,2.2,Computer Science,0,9,2,9,3,4,47000,10,1,Mid,4,No,Data Science
S00278,26,Female,2.35,1223,428,3.52,Computer Science,3,4,2,5,5,0,47000,3,1,Senior,5,No,Data Science
S00279,26,Female,2.69,1059,560,2.73,Arts,4,6,4,7,10,3,25100,3,1,Entry,7,No,Entrepreneurship
S00280,19,Female,2.12,1521,202,3.76,Law,1,4,4,9,9,2,33400,4,5,Mid,8,No,Cybersecurity
S00281,24,Female,2.54,965,59,3.85,Arts,4,4,4,1,5,0,65100,3,3,Mid,5,No,Biomedical Engineering
S00282,27,Female,3.54,1153,697,2.05,Law,3,3,2,2,6,4,64400,6,1,Entry,7,No,Data Science
S00283,20,Male,3.77,1182,223,3.98,Medicine,1,8,3,6,7,4,25000,9,4,Mid,3,Yes,Graphic Design
S00284,24,Female,2.44,959,492,3.42,Medicine,0,5,5,3,4,0,69700,8,5,Entry,2,No,Entrepreneurship
S00285,29,Male,2.93,1017,11,3.04,Medicine,1,9,1,7,8,4,67800,2,4,Senior,2,No,Medicine
S00286,27,Male,2.94,1322,793,2.78,Computer Science,0,5,0,5,6,1,66800,3,2,Mid,10,No,Data Science
S00287,26,Male,3.75,1455,701,3.04,Computer Science,2,5,1,10,1,5,57700,8,3,Mid,3,Yes,Software Development
S00288,21,Female,3.53,935,512,2.65,Arts,1,5,0,8,6,4,57600,3,5,Mid,6,No,Finance
S00289,29,Male,3.03,1430,814,3.25,Business,1,0,4,1,2,2,47200,5,2,Entry,10,No,Data Science
S00290,18,Male,3.34,990,310,2.19,Mathematics,4,5,2,9,4,1,40500,9,2,Mid,1,No,Psychology
S00291,19,Female,3.69,1200,749,3.24,Law,4,3,1,10,4,3,67000,2,1,Mid,3,No,Software Development
S00292,18,Male,2.02,1116,34,2.55,Law,3,1,4,6,10,1,46100,9,4,Entry,3,No,Medicine
S00293,29,Female,2.81,997,340,2.04,Medicine,0,5,0,5,10,2,25000,10,2,Entry,2,Yes,Biomedical Engineering
S00294,22,Female,3.81,1355,647,3.11,Law,4,0,5,8,5,5,59300,5,2,Senior,1,Yes,Cybersecurity
S00295,22,Female,3.48,1430,481,3.16,Engineering,3,0,5,4,10,1,34200,9,2,Mid,1,No,Psychology
S00296,28,Female,3.09,1437,574,2.85,Medicine,0,4,1,9,2,0,52300,4,3,Mid,1,Yes,AI
S00297,24,Male,3.06,927,825,2.14,Mathematics,0,5,1,5,6,4,74900,8,5,Entry,8,No,Biomedical Engineering
S00298,26,Female,2.7,1475,739,3.79,Law,0,1,1,1,3,0,81500,8,1,Mid,6,Yes,HR
S00299,26,Male,3.04,1223,93,3.22,Arts,2,9,1,8,9,0,60400,3,5,Mid,9,No,Medicine
S00300,20,Female,3.31,1122,628,2.23,Law,0,7,1,9,6,0,69700,5,2,Entry,3,No,Nursing
S00301,20,Male,2.84,979,844,3.02,Computer Science,3,3,4,5,3,1,61200,10,3,Entry,7,No,Finance
S00302,20,Female,3.43,1462,133,2.99,Arts,0,3,0,5,3,3,62100,1,2,Entry,6,No,Music
S00303,21,Male,3.72,1357,844,2.12,Arts,0,9,0,6,5,5,63800,6,4,Mid,9,Yes,Cybersecurity
S00304,25,Male,2.31,1513,989,3.21,Arts,3,4,3,9,6,4,34000,9,5,Mid,9,No,AI
S00305,23,Male,2.9,1075,419,3.62,Engineering,1,9,2,5,4,1,30800,1,1,Entry,9,No,Data Science
S00306,25,Male,2.82,1421,468,3.5,Engineering,0,3,5,2,5,5,65200,2,3,Entry,7,No,Marketing
S00307,18,Female,3.37,1356,805,2.41,Law,3,4,1,3,3,0,54600,7,5,Mid,9,Yes,AI
S00308,25,Male,2.5,1322,444,3.72,Medicine,4,9,5,10,10,2,52400,6,2,Entry,7,No,Software Development
S00309,21,Female,3.28,999,705,2.69,Law,3,2,0,3,4,2,42900,10,1,Entry,9,No,Finance
S00310,28,Other,3.75,1302,912,3.89,Law,2,7,2,9,8,0,44600,3,3,Mid,2,No,Cybersecurity
S00311,18,Female,2.84,1475,30,2.14,Law,4,5,2,8,8,3,68900,2,2,Mid,2,Yes,Data Science
S00312,25,Male,3.82,1279,969,2.97,Mathematics,1,7,4,6,1,5,37300,7,2,Mid,7,No,Medicine
S00313,21,Male,3.99,1430,298,3.19,Computer Science,1,4,1,5,4,4,50200,10,5,Mid,10,No,AI
S00314,23,Female,2.21,1231,61,2.5,Arts,3,6,3,10,2,5,38200,10,2,Mid,6,No,Data Science
S00315,25,Male,2.47,1217,458,3.54,Business,3,9,2,2,4,1,26700,5,2,Senior,6,No,Environmental Science
S00316,21,Male,3.9,1552,973,3.25,Mathematics,0,6,4,9,5,3,51600,6,3,Senior,5,No,Music
S00317,20,Female,3.92,1436,304,2.04,Medicine,0,5,1,10,1,2,61100,9,2,Mid,1,Yes,Physics
S00318,26,Female,2.2,988,958,3.22,Medicine,2,9,0,8,5,0,34100,7,4,Mid,7,Yes,Cybersecurity
S00319,20,Female,2.03,1503,340,2.98,Arts,0,3,3,5,7,1,39300,4,4,Executive,2,Yes,AI
S00320,26,Male,2.32,1410,861,2.39,Medicine,3,5,1,6,5,3,32200,9,1,Entry,8,No,AI
S00321,19,Female,3.99,941,448,3.99,Arts,3,8,4,9,7,5,52000,3,4,Entry,10,No,Robotics
S00322,19,Male,2.36,1288,953,3.79,Medicine,0,3,5,1,9,3,42700,4,4,Senior,7,No,Robotics
S00323,19,Male,3.01,980,836,2.59,Law,2,5,4,4,8,3,25000,10,5,Senior,2,Yes,AI
S00324,23,Female,3.7,1301,302,3.08,Computer Science,3,5,4,5,1,5,44700,3,4,Senior,2,No,Software Development
S00325,20,Male,2.04,1006,881,2.63,Mathematics,2,2,4,9,10,1,65600,10,2,Senior,10,Yes,Environmental Science
S00326,26,Male,3.21,1010,540,3.55,Mathematics,3,3,4,5,10,4,67400,3,5,Entry,8,No,Marketing
S00327,21,Male,2.55,1176,485,3.86,Medicine,2,2,3,5,2,5,68100,1,4,Senior,5,No,Marketing
S00328,18,Female,3.72,1113,77,2.72,Mathematics,2,2,2,3,6,1,35100,5,2,Entry,8,Yes,Music
S00329,21,Female,2.57,1405,633,3.61,Medicine,2,9,2,8,5,5,32200,4,1,Senior,1,No,Physics
S00330,18,Female,3.37,1020,515,3.0,Business,0,3,0,7,1,0,40300,9,5,Mid,9,No,Robotics
S00331,22,Female,3.35,1033,549,2.79,Mathematics,1,3,2,8,2,1,64600,4,2,Entry,8,No,Software Development
S00332,21,Male,2.44,1270,944,3.88,Computer Science,2,5,4,4,3,3,64100,3,5,Mid,6,No,Data Science
S00333,25,Male,2.07,1156,659,3.02,Mathematics,2,3,2,8,10,4,50000,6,1,Entry,8,No,Data Science
S00334,25,Male,2.82,1596,92,2.93,Law,3,5,5,10,5,4,66800,10,1,Entry,1,No,Entrepreneurship
S00335,24,Male,2.58,1079,851,3.34,Computer Science,1,1,5,4,7,0,59100,5,5,Entry,8,No,Criminal Law
S00336,20,Female,3.62,947,785,2.52,Mathematics,3,3,2,1,6,0,42800,4,2,Entry,1,No,Cybersecurity
S00337,18,Female,3.6,1498,466,2.65,Computer Science,3,1,4,4,3,2,44800,1,3,Mid,4,No,Marketing
S00338,18,Male,2.91,918,466,3.86,Mathematics,2,7,3,5,6,2,31000,3,5,Entry,10,No,Robotics
S00339,29,Male,3.21,945,889,3.36,Medicine,4,8,4,10,4,2,48100,4,3,Executive,3,No,Biomedical Engineering
S00340,28,Male,3.21,1350,599,3.65,Engineering,1,6,2,8,3,1,40900,10,2,Entry,3,No,Graphic Design
S00341,20,Male,3.65,955,40,2.54,Medicine,3,5,2,10,4,4,35000,8,4,Senior,10,No,AI
S00342,23,Female,2.85,1556,690,3.09,Arts,4,7,0,6,8,0,39000,9,5,Executive,9,Yes,AI
S00343,24,Male,2.55,991,329,3.94,Mathematics,4,3,4,10,1,2,72400,8,1,Entry,8,Yes,Corporate Law
S00344,23,Male,2.53,981,285,2.64,Business,3,9,0,5,3,0,43100,9,4,Entry,10,No,Biomedical Engineering
S00345,23,Female,3.07,978,947,2.32,Computer Science,2,1,0,3,10,2,73700,10,2,Entry,8,No,Data Science
S00346,23,Male,2.9,1561,554,3.02,Arts,0,3,1,4,8,1,50900,1,1,Senior,7,No,Data Science
S00347,20,Female,2.88,1182,797,2.78,Law,3,4,5,6,10,5,46600,1,5,Senior,8,No,Biology
S00348,23,Male,2.18,1210,66,2.32,Arts,2,8,0,6,9,1,57800,3,2,Entry,8,No,Cybersecurity
S00349,25,Female,3.44,1059,636,3.78,Engineering,1,4,5,6,3,3,25000,4,5,Entry,10,Yes,Marketing
S00350,28,Other,2.43,1215,657,3.98,Mathematics,2,8,2,2,9,0,81200,2,4,Senior,6,No,Software Development
S00351,28,Female,2.39,1567,632,3.14,Computer Science,4,8,2,8,10,5,64300,10,5,Mid,8,No,Biomedical Engineering
S00352,19,Male,2.83,1055,109,3.55,Medicine,1,7,1,8,10,5,53100,7,1,Entry,2,No,Cybersecurity
S00353,22,Female,2.46,1367,415,3.72,Computer Science,1,4,1,6,4,3,62200,9,5,Senior,7,No,Data Science
S00354,18,Male,3.17,1361,92,3.4,Business,0,1,4,4,4,5,50800,6,4,Executive,3,Yes,HR
S00355,29,Male,2.74,1016,368,2.09,Computer Science,0,4,1,2,7,1,40900,4,4,Entry,8,No,Physics
S00356,18,Male,2.9,1565,820,2.32,Arts,3,0,3,6,6,5,49600,6,1,Entry,5,No,AI
S00357,22,Male,3.07,1263,423,2.14,Arts,2,7,2,6,10,1,43700,1,3,Senior,5,No,Music
S00358,29,Female,2.41,1530,572,2.02,Medicine,3,1,2,10,3,5,36500,6,3,Mid,3,No,Culinary Arts
S00359,20,Female,2.31,1365,862,2.61,Medicine,0,6,5,3,8,5,44100,4,5,Executive,1,Yes,Software Development
S00360,21,Female,3.76,1083,739,2.78,Medicine,4,1,1,2,5,0,53200,3,4,Senior,2,Yes,Biomedical Engineering
S00361,20,Female,2.87,1559,240,2.48,Law,0,4,5,4,2,3,55300,6,2,Entry,2,Yes,AI
S00362,18,Female,2.82,1065,435,2.13,Mathematics,2,9,1,8,10,5,71200,9,2,Mid,7,Yes,Biology
S00363,18,Male,2.07,974,212,3.06,Business,4,6,2,5,3,5,45400,8,4,Mid,2,No,Software Development
S00364,29,Male,3.0,1171,400,2.55,Law,3,5,1,3,7,3,39400,8,2,Entry,7,No,Biomedical Engineering
S00365,29,Female,3.11,1590,610,3.59,Law,3,4,4,5,10,3,31100,9,1,Entry,1,Yes,Software Development
S00366,22,Male,3.12,1402,526,2.02,Law,0,5,1,9,9,0,56600,6,5,Mid,2,No,Cybersecurity
S00367,23,Female,3.41,1462,730,3.69,Computer Science,0,1,1,8,1,0,71900,8,4,Entry,7,No,Cybersecurity
S00368,20,Male,2.35,1486,468,3.91,Engineering,3,9,4,10,6,0,44100,7,5,Mid,7,Yes,Marketing
S00369,29,Male,2.5,1555,170,3.43,Mathematics,3,0,4,7,9,4,41600,1,1,Entry,2,No,Robotics
S00370,26,Male,3.62,1242,819,3.47,Computer Science,1,0,4,4,7,5,63000,6,2,Mid,10,No,Medicine
S00371,22,Male,3.89,1599,792,3.87,Medicine,2,7,5,2,3,1,34000,4,4,Entry,7,No,Software Development
S00372,25,Male,2.27,1534,875,2.42,Business,1,2,2,9,7,4,74300,3,1,Senior,9,No,Data Science
S00373,18,Female,3.0,1150,210,3.99,Law,1,2,1,3,2,4,48900,3,1,Entry,8,Yes,Software Development
S00374,22,Male,2.43,1029,256,3.55,Computer Science,3,8,4,6,10,1,55600,10,5,Senior,6,No,Corporate Law
S00375,20,Female,2.12,1257,683,3.45,Mathematics,2,5,4,7,2,5,50600,8,4,Entry,4,No,Graphic Design
S00376,29,Male,2.65,1591,73,2.72,Arts,3,3,2,3,1,2,25000,1,5,Mid,3,No,Marketing
S00377,18,Male,2.29,1307,147,3.09,Mathematics,1,3,3,3,3,2,49000,7,5,Entry,8,No,Software Development
S00378,21,Male,3.42,1394,340,3.31,Law,1,6,1,3,1,2,44300,10,1,Senior,3,No,Nursing
S00379,22,Female,3.07,1521,317,3.24,Mathematics,3,5,3,3,8,0,55800,4,5,Senior,5,No,Graphic Design
S00380,24,Male,2.29,1381,618,3.41,Computer Science,0,1,3,3,8,0,67100,1,2,Senior,3,No,Data Science
S00381,18,Female,2.02,977,606,2.16,Arts,0,8,4,7,4,3,57400,2,2,Mid,9,No,Marketing
S00382,20,Male,3.62,1413,575,2.71,Computer Science,3,1,5,5,1,3,40000,7,1,Entry,7,No,Biomedical Engineering
S00383,19,Female,2.35,1220,154,2.87,Computer Science,4,7,2,4,2,4,74700,10,5,Mid,3,No,Medicine
S00384,26,Male,3.21,1189,255,2.52,Law,4,3,1,6,2,3,50700,1,2,Executive,10,No,Data Science
S00385,27,Female,2.67,1196,351,2.35,Computer Science,0,9,1,8,2,0,69200,6,3,Mid,7,No,Culinary Arts
S00386,23,Female,3.17,1580,547,2.28,Medicine,2,0,1,2,9,4,63200,4,3,Executive,4,No,Entrepreneurship
S00387,27,Female,2.63,1374,835,2.73,Mathematics,1,0,5,3,7,3,35100,3,5,Entry,1,Yes,Finance
S00388,20,Male,2.17,922,312,2.99,Arts,2,8,3,2,9,3,65900,7,1,Senior,4,No,Medicine
S00389,25,Male,2.45,1071,808,2.13,Business,0,3,0,7,10,2,63000,9,2,Mid,10,Yes,Finance
S00390,25,Male,2.38,1217,765,3.89,Engineering,3,0,2,2,10,0,51200,5,4,Senior,8,Yes,Psychology
S00391,19,Female,2.86,1092,669,3.53,Mathematics,4,2,0,5,2,4,43300,6,4,Mid,6,No,Data Science
S00392,23,Female,3.32,1580,134,3.46,Law,0,2,3,10,5,1,62200,7,2,Entry,1,No,HR
S00393,24,Female,2.53,1017,948,2.35,Arts,2,6,4,9,1,5,64900,10,5,Mid,1,No,Finance
S00394,19,Male,2.02,905,129,3.21,Medicine,2,5,0,8,2,3,43900,6,3,Senior,4,No,Human Rights
S00395,28,Male,3.04,1382,436,3.06,Arts,0,7,0,8,4,0,59100,6,3,Entry,6,No,Human Rights
S00396,27,Male,3.21,1031,280,3.96,Business,1,6,2,3,10,4,45000,3,2,Executive,4,No,Fashion Design
S00397,19,Other,3.93,992,358,3.5,Law,2,0,3,1,1,5,41800,3,3,Entry,9,No,AI
S00398,27,Female,3.18,1421,930,3.15,Arts,1,2,2,2,8,0,56500,5,2,Entry,2,No,Software Development
S00399,18,Female,2.94,1462,883,3.7,Mathematics,1,8,4,7,6,0,61800,7,1,Entry,6,No,Finance
S00400,25,Male,3.15,1193,252,2.31,Medicine,3,3,5,4,1,4,57800,6,3,Senior,7,No,Creative Writing
S00401,18,Female,3.86,1540,135,2.03,Law,0,2,5,10,9,2,47900,2,5,Entry,4,No,AI
S00402,26,Female,3.66,1291,843,3.38,Medicine,0,4,5,5,1,5,32800,3,3,Mid,5,No,AI
S00403,28,Male,2.65,1148,523,2.2,Law,1,7,1,1,4,2,45400,5,2,Mid,5,Yes,Robotics
S00404,23,Female,2.47,1513,804,2.23,Engineering,3,0,5,2,5,3,55600,7,4,Entry,2,Yes,AI
S00405,24,Female,2.53,1494,660,3.49,Business,2,1,5,9,9,2,82300,6,3,Entry,5,No,Graphic Design
S00406,27,Female,3.01,1316,319,2.54,Engineering,2,6,3,6,2,3,35400,10,2,Entry,10,No,Robotics
S00407,24,Female,3.49,1042,80,3.26,Mathematics,0,0,5,7,9,3,48300,3,3,Mid,5,Yes,Film
S00408,27,Male,3.01,1136,191,3.83,Mathematics,1,4,5,5,1,4,47600,7,3,Entry,5,No,Medicine
S00409,20,Male,2.14,1186,453,2.63,Mathematics,3,9,4,9,4,0,25000,5,3,Entry,4,No,Cybersecurity
S00410,19,Other,3.45,1176,344,2.43,Computer Science,3,7,4,10,7,1,41100,10,4,Executive,10,No,Cybersecurity
S00411,26,Male,3.61,1286,30,2.21,Mathematics,2,5,0,5,4,1,32100,4,2,Senior,4,No,Corporate Law
S00412,25,Female,2.58,1281,414,2.26,Medicine,2,2,2,6,8,2,44000,6,1,Mid,7,Yes,Marketing
S00413,29,Female,3.33,1349,871,2.12,Engineering,4,6,0,10,7,4,72600,2,5,Mid,6,No,Software Development
S00414,27,Female,2.85,1190,368,2.18,Medicine,4,2,0,9,6,1,59800,7,4,Entry,8,No,Cybersecurity
S00415,24,Other,3.78,1068,741,2.86,Law,1,4,1,5,5,0,52600,2,5,Mid,1,No,Software Development
S00416,26,Male,3.69,1342,993,2.64,Medicine,4,6,2,4,10,3,79200,7,5,Executive,10,No,Psychology
S00417,21,Male,3.05,1555,596,3.41,Computer Science,3,1,1,5,3,3,71100,8,1,Senior,2,Yes,Medicine
S00418,21,Male,3.38,1083,502,3.74,Medicine,4,9,5,5,8,4,38000,2,3,Entry,2,No,Biomedical Engineering
S00419,18,Male,3.77,944,662,3.57,Law,0,3,4,5,4,2,25000,8,1,Entry,2,No,Entrepreneurship
S00420,25,Male,2.99,1167,873,3.06,Law,0,1,5,1,8,0,25000,7,5,Executive,3,No,Music
S00421,29,Male,2.63,1375,701,2.2,Engineering,2,6,1,5,1,2,36800,3,4,Entry,6,No,Cybersecurity
S00422,20,Female,3.51,1152,21,3.42,Mathematics,2,2,4,5,2,2,41500,7,5,Mid,3,No,Criminal Law
S00423,24,Female,2.44,1295,549,2.73,Business,1,8,0,1,2,4,73200,1,5,Entry,7,No,AI
S00424,29,Male,2.78,1188,246,2.17,Arts,0,5,5,4,6,3,68000,2,1,Senior,3,No,Cybersecurity
S00425,19,Male,3.73,1111,283,3.68,Engineering,1,0,1,8,5,2,63800,5,2,Entry,6,Yes,Medicine
S00426,19,Female,3.45,1588,614,2.68,Computer Science,1,9,5,4,10,2,42400,9,5,Mid,2,No,Psychology
S00427,24,Male,2.81,920,931,2.44,Arts,4,7,2,7,10,0,47200,1,2,Entry,2,No,Entrepreneurship
S00428,23,Male,2.43,1215,806,3.74,Medicine,2,6,1,6,7,5,43900,5,3,Entry,3,No,AI
S00429,20,Male,2.71,1463,232,3.8,Engineering,1,0,4,5,2,3,83100,6,5,Mid,8,No,Data Science
S00430,26,Female,2.57,1337,316,2.68,Arts,1,2,3,9,9,2,40600,3,1,Entry,9,No,Robotics
S00431,27,Male,2.35,1322,838,2.71,Mathematics,2,2,5,8,2,5,38100,5,3,Entry,2,No,Robotics
S00432,23,Other,3.49,1132,800,3.16,Mathematics,2,2,5,5,1,1,58500,2,4,Entry,7,Yes,Entrepreneurship
S00433,27,Male,2.5,1022,336,3.47,Engineering,0,6,2,10,2,5,35600,8,5,Entry,1,No,Entrepreneurship
S00434,27,Female,2.91,1511,988,2.13,Mathematics,2,5,4,7,3,1,58400,3,1,Executive,4,No,Finance
S00435,23,Male,2.77,1113,976,3.19,Medicine,4,1,5,9,6,3,54300,5,5,Entry,6,No,Data Science
S00436,18,Male,3.96,1546,411,3.91,Law,0,4,3,7,7,3,38900,1,1,Senior,7,No,Biomedical Engineering
S00437,21,Female,2.78,1499,245,2.52,Engineering,1,5,5,3,6,4,44800,5,1,Entry,3,Yes,Entrepreneurship
S00438,27,Female,2.16,939,387,3.82,Computer Science,4,1,2,10,1,5,37300,1,2,Entry,3,No,Medicine
S00439,23,Female,2.18,1231,689,3.9,Arts,4,0,3,5,9,2,65200,9,5,Mid,5,No,Nursing
S00440,23,Female,3.18,1547,725,2.54,Arts,0,3,0,9,8,1,47800,2,1,Entry,3,No,Nursing
S00441,28,Female,3.2,1081,358,3.51,Arts,1,3,0,9,2,5,46800,6,1,Mid,9,No,AI
S00442,29,Female,2.84,1164,614,2.48,Engineering,0,3,5,8,1,1,62100,9,3,Entry,2,No,Software Development
S00443,22,Female,2.86,1593,798,3.48,Medicine,3,0,1,6,7,3,60100,3,5,Mid,10,No,Software Development
S00444,18,Male,2.11,1432,22,3.59,Engineering,3,2,1,7,3,3,53500,6,3,Senior,7,No,Culinary Arts
S00445,25,Male,3.03,1331,19,2.49,Engineering,0,6,1,7,3,0,65700,1,2,Executive,7,Yes,Environmental Science
S00446,22,Male,3.01,1095,287,3.43,Mathematics,1,3,1,1,10,0,47700,7,2,Mid,3,No,Cybersecurity
S00447,29,Female,2.3,1408,276,3.62,Law,1,1,5,8,9,3,36600,2,1,Mid,8,Yes,AI
S00448,29,Male,2.21,1346,659,2.72,Arts,2,7,3,6,2,0,52200,5,1,Entry,3,No,Software Development
S00449,29,Male,2.25,1427,898,2.34,Medicine,4,0,2,7,5,3,49500,5,1,Mid,5,Yes,Criminal Law
S00450,22,Female,2.2,1101,552,2.18,Business,0,8,2,10,4,5,71500,1,5,Executive,1,No,Cybersecurity
S00451,24,Female,3.22,1504,679,3.15,Medicine,4,4,1,10,1,3,46000,7,5,Entry,10,No,Psychology
S00452,21,Female,2.39,1032,603,3.96,Mathematics,4,1,0,2,6,4,73900,4,4,Mid,4,No,Marketing
S00453,23,Male,2.5,1038,72,3.65,Engineering,3,3,4,7,6,0,31800,4,1,Mid,2,Yes,Biomedical Engineering
S00454,21,Female,2.35,1568,365,2.87,Computer Science,3,2,1,8,1,2,46500,7,3,Mid,5,No,Biomedical Engineering
S00455,20,Male,3.92,1392,950,3.07,Medicine,0,6,1,5,7,2,45300,10,4,Mid,4,No,AI
S00456,24,Male,3.71,969,795,2.56,Arts,0,5,5,1,6,5,45200,1,5,Entry,4,Yes,Medicine
S00457,25,Male,2.46,914,335,2.33,Computer Science,1,8,0,6,4,4,67100,6,5,Mid,4,No,Music
S00458,21,Male,2.66,1111,652,2.96,Business,0,3,4,3,7,2,43000,1,1,Entry,5,No,Medicine
S00459,19,Male,2.42,959,751,2.93,Business,1,2,3,5,3,2,64900,6,3,Mid,9,No,Film
S00460,29,Female,2.98,1151,590,3.04,Computer Science,1,6,3,9,10,5,48700,10,3,Entry,9,No,Software Development
S00461,27,Male,2.04,1345,199,3.91,Mathematics,0,5,4,7,6,5,48500,2,2,Senior,4,No,Marketing
S00462,20,Female,3.34,901,17,3.21,Business,1,4,4,8,6,4,29900,10,1,Senior,9,No,Criminal Law
